"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Word Count","Text Ratio","Crawl Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Similarity Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","HTTP Version","Copy 1","URL Encoded Address","Crawl Timestamp"
"https://www.wealthsimple.com/en-ca/learn/disbursement-explained","text/html; charset=utf-8","200","OK","Indexable","","Disbursement Definition & Explanation | Wealthsimple","52","475","Disbursement is the payment of money to a third party in a specific period. This payment can be made directly by the entity that is obliged to pay, or the payment can be made to third parties on behalf of the principal by an agent, such as an attorney.","252","1574","","","Disbursement Definition & Explanation","37","","0","","","","","","https://www.wealthsimple.com/en-ca/learn/disbursement-explained","","","","","","78304","1659","18.540","3","","8","6","0","0.350","58","32","0","","","","","","","","be056e0a9d5dcd8f73cbe667dfcf3f91","0.534","Tue, 17 May 2022 21:39:38 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/learn/disbursement-explained","2022-05-18 01:50:25"
"https://www.wealthsimple.com/en-ca/learn/form-td1-explained","text/html; charset=utf-8","200","OK","Indexable","","What is Form TD1? | Wealthsimple","32","310","TD1 is a Canada tax form used to calculate how much tax should be withheld from your paycheck. You hand it to your employer or pension payer.","141","923","","","What is Form TD1?","17","","0","","","","","","https://www.wealthsimple.com/en-ca/learn/form-td1-explained","","","","","","84830","1472","14.697","3","","10","4","0","0.240","65","34","0","","","","","","","","bf58102aef4e609b80ac0f8e5af4d1b","0.305","Tue, 17 May 2022 21:39:30 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/learn/form-td1-explained","2022-05-18 01:50:26"
"https://www.wealthsimple.com/en-ca/learn/home-buyers-plan","text/html; charset=utf-8","200","OK","Indexable","","Home Buyers Plan & Payments Canada 2022 | Wealthsimple","54","541","Learn how you can withdraw up to $35,000 tax-free to be used towards a down payment for your house under the RRSP Home Buyers' Plan","131","888","","","Home Buyers Plan - What You Should Know","39","","0","","","","","","https://www.wealthsimple.com/en-ca/learn/home-buyers-plan","","","","","","83352","2394","21.634","3","","25","20","0","1.180","64","35","0","","","","","","","","d3919e3dbd361251e4104e962c40b6b0","0.318","Tue, 17 May 2022 21:39:27 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/learn/home-buyers-plan","2022-05-18 01:50:25"
"https://www.wealthsimple.com/en-ca/magazine/kevin-bacon","text/html; charset=utf-8","200","OK","Indexable","","Kevin Bacon: Money is Hard for Creative People | Wealthsimple","61","565","The star of the new show “I Love Dick” on why you should be a grown-up about money (know your financial details) but still have some fun (keep enough cash in your pocket to buy a fancy guitar).","193","1236","","","Kevin Bacon: Money is Hard for Creative People","46","","0","","","","","","https://www.wealthsimple.com/en-ca/magazine/kevin-bacon","","","","","","129508","1416","7.588","3","","2","2","0","0.120","39","25","0","","","","","","","","4d3fbfeee90dbfd1f518928476fcfe9a","0.544","Tue, 17 May 2022 21:38:49 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/magazine/kevin-bacon","2022-05-18 01:50:26"
"https://www.wealthsimple.com/en-ca/magazine/podcast","text/html; charset=utf-8","200","OK","Indexable","","Listen to Our New Podcast!","26","245","We call it the Wealthsimple Magazine Podcast. How did we come up with the name? We’ll explain, but the short answer is: high-priced naming consultant.","150","970","","","Listen to Our New Podcast!","26","","0","","","","","","https://www.wealthsimple.com/en-ca/magazine/podcast","","","","","","100840","912","7.264","3","","70","69","0","4.070","31","19","0","","","","","","","","ad4bbdbeb21530e15a28393173d7cb92","0.399","Tue, 17 May 2022 21:38:49 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/magazine/podcast","2022-05-18 01:50:26"
"https://www.wealthsimple.com/en-ca/magazine/hollywood-gender-gap","text/html; charset=utf-8","200","OK","Indexable","","Why Melissa McCarthy Is a Better Return on Investment Than Tom Cruise | Wealthsimple","84","799","What are the economics of being a woman in Hollywood? We dug into the data and found some surprises in an industry with an extremely pronounced gender pay gap.","159","1060","","","Why Melissa McCarthy Is a Better Return on Investment Than Tom Cruise","69","","0","","","","","","https://www.wealthsimple.com/en-ca/magazine/hollywood-gender-gap","","","","","","134575","1587","8.527","3","","1","1","0","0.060","36","24","0","","","","","","","","3cbdb5f597f0e8d53992a495c4c688b9","0.432","Tue, 17 May 2022 21:39:07 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/magazine/hollywood-gender-gap","2022-05-18 01:50:26"
"https://www.wealthsimple.com/en-ca/magazine/2021","text/html; charset=utf-8","200","OK","Indexable","","Money 2021: The Year of ‘Oh Wait, That’s Never Happened Before’","63","601","The past 12 months have scrambled much of what we knew, or thought we knew, about money and ushered in a new, often exciting, occasionally head-scratching financial era. Will money ever make sense again?","203","1345","","","Money 2021: The Year of ‘Oh Wait, That’s Never Happened Before’","63","","0","","","","","","https://www.wealthsimple.com/en-ca/magazine/2021","","","","","","139152","2361","11.509","3","","40","39","0","2.300","49","37","0","","","","","","","","753e0266153dbed4dfe236ca1bc85027","0.441","Tue, 17 May 2022 21:39:03 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/magazine/2021","2022-05-18 01:50:26"
"https://www.wealthsimple.com/en-ca/learn/overlooked-deductions","text/html; charset=utf-8","200","OK","Indexable","","9 Overlooked Tax Deductions & Credits | Wealthsimple","52","487","You might be missing out on a significant chunk of money by not considering these often overlooked tax deductions.","114","733","","","9 Overlooked Tax Deductions & Credits","37","","0","","","","","","https://www.wealthsimple.com/en-ca/learn/overlooked-deductions","","","","","","74374","1003","13.750","3","","14","5","0","0.290","65","32","0","","","","","","","","9e031ed3d90d73a3f3ddef54fe650fc8","0.263","Tue, 17 May 2022 21:39:43 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/learn/overlooked-deductions","2022-05-18 01:50:26"
"https://www.wealthsimple.com/en-ca/rrsp","text/html","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","0","0","0.000","3","","41","29","0","1.710","0","0","0","","","","","","","","","0.131","","https://www.wealthsimple.com/en-ca/open/rrsp","HTTP Redirect","","1.1","","https://www.wealthsimple.com/en-ca/rrsp","2022-05-18 01:50:27"
"https://www.wealthsimple.com/en-ca/learn/what-are-hashmasks","text/html; charset=utf-8","200","OK","Indexable","","What are Hashmasks? | Wealthsimple","34","339","Hashmasks are a collection of 16,384 digital portraits. They’re NFTs, or non-fungible tokens, and they live on the Ethereum blockchain.","135","853","","","What are Hashmasks?","19","","0","","","","","","https://www.wealthsimple.com/en-ca/learn/what-are-hashmasks","","","","","","77685","1631","17.945","3","","9","6","0","0.350","60","33","0","","","","","","","","796d60d978af97f41417780126c3b093","0.196","Tue, 17 May 2022 21:39:57 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/learn/what-are-hashmasks","2022-05-18 01:50:27"
"https://www.wealthsimple.com/en-ca/magazine/max-out-rrsp","text/html; charset=utf-8","200","OK","Indexable","","Don’t Forget: You Only Have One Month to Lower Your 2018 Tax Bill | Wealthsimple","80","749","The last day to contribute to your RRSP is less than a month away (Mar 1). It could save you a lot on taxes — and put your money to work making more money.","155","1011","","","Don’t Forget: You Only Have One Month to Lower Your 2018 Tax Bill","65","","0","","","","","","https://www.wealthsimple.com/en-ca/magazine/max-out-rrsp","","","","","","128100","1137","6.458","3","","3","3","0","0.180","41","29","0","","","","","","","","4b198ec35c58147cf8fdb288e0e8281d","0.713","Tue, 17 May 2022 21:38:51 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/magazine/max-out-rrsp","2022-05-18 01:50:26"
"https://www.wealthsimple.com/en-ca/magazine/halal-launch","text/html; charset=utf-8","200","OK","Indexable","","Introducing Wealthsimple’s Halal Investing Portfolio | Wealthsimple","67","589","Our new investment portfolio was designed to comply with Islamic law with the help of people wise in both religion and finance. So you can build wealth while investing according to your values.","193","1211","","","Introducing Wealthsimple’s Halal Investing Portfolio","52","","0","","","","","","https://www.wealthsimple.com/en-ca/magazine/halal-launch","","","","","","131046","1486","8.494","3","","1","1","0","0.060","41","28","0","","","","","","","","e5c980461b1993cb514b9e19d07d431","0.171","Tue, 17 May 2022 21:39:03 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/magazine/halal-launch","2022-05-18 01:50:27"
"https://www.wealthsimple.com/en-ca/learn/passive-income","text/html; charset=utf-8","200","OK","Indexable","","12 Smart Ideas to Make Passive Income in Canada | Wealthsimple","62","594","Passive income is the Holy Grail of the business world—it’s income that takes little or no effort to bring in. This is the kind of income people make without doing a large amount of ongoing work. It includes renting out real estate, selling digital products, or selling ad space on a blog.","289","1763","","","Passive Income: 12 Smart Ideas to Make Money","44","","0","","","","","","https://www.wealthsimple.com/en-ca/learn/passive-income","","","","","","80853","1968","19.385","3","","5","3","0","0.180","59","33","0","","","","","","","","79ca415549537b3ab1578033d25feb70","0.253","Tue, 17 May 2022 21:40:05 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/learn/passive-income","2022-05-18 01:50:27"
"https://www.wealthsimple.com/en-ca/quote/NASDAQ/MSFT","text/html; charset=utf-8","200","OK","Indexable","","Microsoft Corporation MSFT Price, History & News | Wealthsimple","63","587","Get the latest price of Microsoft Corporation MSFT plus historic pricing charts, company information, news, ratios, related stocks and more.","140","878","","","Microsoft Corporation ( MSFT )","30","","0","","","","","","https://www.wealthsimple.com/en-ca/quote/NASDAQ/MSFT","","","","","","90527","596","8.979","3","","3","3","0","0.180","58","31","0","","","","","","","","8aca0dae2c835d993fa278ab970bb772","0.178","Tue, 17 May 2022 21:40:14 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/quote/NASDAQ/MSFT","2022-05-18 01:50:27"
"https://www.wealthsimple.com/en-ca/learn/stockpile-canada","text/html; charset=utf-8","200","OK","Indexable","","Is Stockpile available in Canada? | Wealthsimple","48","428","Unfortunately, Stockpile neither operates in Canada, nor can Canadian residents convert stockpile gift cards into stock. But there are alternatives you’d do well to consider. We’ll clarify everything you need to know below.","223","1384","","","Is Stockpile available in Canada?","33","","0","","","","","","https://www.wealthsimple.com/en-ca/learn/stockpile-canada","","","","","","75558","1159","15.207","3","","7","5","0","0.290","62","35","0","","","","","","","","90abeda5cf7e1f9832783f02aae289cc","0.313","Tue, 17 May 2022 21:39:17 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/learn/stockpile-canada","2022-05-18 01:50:27"
"https://www.wealthsimple.com/en-ca/magazine/generation","text/html; charset=utf-8","200","OK","Indexable","","Introducing Wealthsimple Generation, a New Tier of Service | Wealthsimple","73","668","Now clients with $500,000 or more in their accounts will get more advice, more planning, more expertise, and more perks.","120","770","","","Introducing Wealthsimple Generation, a New Tier of Service","58","","0","","","","","","https://www.wealthsimple.com/en-ca/magazine/generation","","","","","","126735","872","5.941","3","","1","1","0","0.060","37","24","0","","","","","","","","7247d351d7d53a7844306af164bdc1af","0.333","Tue, 17 May 2022 21:38:46 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/magazine/generation","2022-05-18 01:50:27"
"https://www.wealthsimple.com/en-ca/learn/what-is-rdsp","text/html; charset=utf-8","200","OK","Indexable","","What to Know About RDSPs | Wealthsimple","39","389","Usually, Canadians pay the government. But not this time. Find out how people with disabilities may be eligible for up to $90,000 of grants and bonds.","150","945","","","What to Know About RDSPs","24","","0","","","","","","https://www.wealthsimple.com/en-ca/learn/what-is-rdsp","","","","","","79531","1707","18.223","3","","16","8","0","0.470","64","33","0","","","","","","","","147b6731533cc59945841ad3b7d9bab3","0.214","Tue, 17 May 2022 21:40:04 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/learn/what-is-rdsp","2022-05-18 01:50:27"
"https://www.wealthsimple.com/en-ca/learn/canada-child-benefit","text/html; charset=utf-8","200","OK","Indexable","","Everything you need to know about the Canada Child Benefit | Wealthsimple","73","676","If you live in Canada and have a child below the age of 18, you may be eligible for the Canada Child Benefit, a monthly tax-exempt payment administered by the CRA. Here's what you need to know.","193","1248","","","Everything you need to know about the Canada Child Benefit","58","","0","","","","","","https://www.wealthsimple.com/en-ca/learn/canada-child-benefit","","","","","","76123","1265","15.280","3","","15","11","0","0.650","60","32","0","","","","","","","","9cb99e18c0a96749278afdc7b318f2c5","0.194","Tue, 17 May 2022 21:39:25 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/learn/canada-child-benefit","2022-05-18 01:50:27"
"https://www.wealthsimple.com/en-ca/magazine/portfolio-dashboard-update","text/html; charset=utf-8","200","OK","Indexable","","The Wealthsimple Experience Is About to Get Even Better | Wealthsimple","70","653","When you log in to Wealthsimple in the next week, things are going to look a little different. Our new experience gives you a clearer picture of where you are, so you can make better decisions about where you want to go.","220","1389","","","The Wealthsimple Experience Is About to Get Even Better","55","","0","","","","","","https://www.wealthsimple.com/en-ca/magazine/portfolio-dashboard-update","","","","","","130585","1524","8.299","3","","1","1","0","0.060","36","24","0","","","","","","","","a927e33bab15ff9891f7088098c8bf5e","0.576","Tue, 17 May 2022 21:38:49 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/magazine/portfolio-dashboard-update","2022-05-18 01:50:27"
"https://www.wealthsimple.com/en-ca/magazine/alden-ehrenreich","text/html; charset=utf-8","200","OK","Indexable","","Han Solo Wants to be Paid in Books | Wealthsimple","49","458","Alden Ehrenreich has had a ridiculously charmed, young acting life. And, thank God, he realizes it. He talks passion fruit-picking and how books are, penny for penny, the best investment.","187","1177","","","Han Solo Wants to be Paid in Books","34","","0","","","","","","https://www.wealthsimple.com/en-ca/magazine/alden-ehrenreich","","","","","","128780","1238","7.141","3","","1","1","0","0.060","38","24","0","","","","","","","","75f556dd8bd2a7680d41522b79c76cde","0.256","Tue, 17 May 2022 21:38:58 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/magazine/alden-ehrenreich","2022-05-18 01:50:27"
"https://www.wealthsimple.com/en-ca/magazine/newsstand","text/html; charset=utf-8","200","OK","Indexable","","Wealthsimple News is Coming to a Commute Near You | Wealthsimple","64","627","Our new magazine isn't just going out with the Globe and Mail today, it's also going to be at our very own Wealthsimple newsstands. Where you can also get free gum.","164","1053","","","Wealthsimple News is Coming to a Commute Near You","49","","0","","","","","","https://www.wealthsimple.com/en-ca/magazine/newsstand","","","","","","127909","989","6.157","3","","1","1","0","0.060","36","24","0","","","","","","","","a5ff1b79818080a5cae60235856d0b4e","0.534","Tue, 17 May 2022 21:39:07 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/magazine/newsstand","2022-05-18 01:50:27"
"https://www.wealthsimple.com/en-ca/magazine/nine-things","text/html; charset=utf-8","200","OK","Indexable","","Nine Things Wealthsimple Doesn't Spend Money On | Wealthsimple","62","601","Financial institutions spend a lot of money on stuff they think they need. We humbly think we were born smarter.","112","708","","","Nine Things Wealthsimple Doesn't Spend Money On","47","","0","","","","","","https://www.wealthsimple.com/en-ca/magazine/nine-things","","","","","","133124","1661","8.828","3","","1","1","0","0.060","36","24","0","","","","","","","","1348accff422c2384bc168a6040b74c4","0.632","Tue, 17 May 2022 21:38:48 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/magazine/nine-things","2022-05-18 01:50:27"
"https://www.wealthsimple.com/en-ca/magazine/two-billion","text/html; charset=utf-8","200","OK","Indexable","","You’ve Trusted Us with $2 Billion. And We’re Growing Faster Than Ever. | Wealthsimple","85","778","Today we announce that we hit the $2 billion mark in assets, and have secured an additional $65 million investment so we can grow better, faster.","145","922","","","You’ve Trusted Us with $2 Billion. And We’re Growing Faster Than Ever.","70","","0","","","","","","https://www.wealthsimple.com/en-ca/magazine/two-billion","","","","","","125447","783","5.205","3","","1","1","0","0.060","36","24","0","","","","","","","","b69818564f39c47ecd954a3fe2fa1a5b","0.279","Tue, 17 May 2022 21:39:05 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/magazine/two-billion","2022-05-18 01:50:28"
"https://www.wealthsimple.com/en-ca/magazine/corona-economy","text/html; charset=utf-8","200","OK","Indexable","","What the Hell is Actually Going on in the Economy Right Now? | Wealthsimple","75","690","A conversation with Wealthsimple’s Chief Investment Officer and resident economic genius about what’s happening in the market, how crazy things could get, and what you can do about it. (Hint: help everyone stay healthy.)","220","1407","","","What the Hell is Actually Going on in the Economy Right Now?","60","","0","","","","","","https://www.wealthsimple.com/en-ca/magazine/corona-economy","","","","","","137063","2338","11.255","3","","3","3","0","0.180","37","25","0","","","","","","","","bfb21c03baf3903232b67c78a3eefed5","0.622","Tue, 17 May 2022 21:39:05 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/magazine/corona-economy","2022-05-18 01:50:27"
"https://www.wealthsimple.com/en-ca/learn/how-to-trade-stocks","text/html; charset=utf-8","200","OK","Indexable","","How to Trade Stocks in Canada 2022 | Wealthsimple","49","468","Trading stocks on the stock market may sound intimidating, but with the proper know-how and strategy, it can pay off for investors with a high tolerance for risk.","162","1007","","","How to Trade Stocks","19","","0","","","","","","https://www.wealthsimple.com/en-ca/learn/how-to-trade-stocks","","","","","","81227","2143","20.458","3","","13","10","0","0.590","73","42","0","","","","","","","","e796e6ae8b2c967a812acf043b20217","0.312","Tue, 17 May 2022 21:39:54 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/learn/how-to-trade-stocks","2022-05-18 01:50:28"
"https://www.wealthsimple.com/en-ca/learn/what-is-blockchain","text/html; charset=utf-8","200","OK","Indexable","","What's a blockchain? | Wealthsimple","35","324","It's a virtual ledger that keeps track of cryptocurrency transactions.","70","420","","","What's a blockchain?","20","","0","","","","","","https://www.wealthsimple.com/en-ca/learn/what-is-blockchain","","","","","","70319","514","10.712","3","","8","8","0","0.470","56","32","0","","","","","","","","2437bc1b63f4e6550eb0de6bf0077f0b","0.206","Tue, 17 May 2022 21:39:24 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/learn/what-is-blockchain","2022-05-18 01:50:28"
"https://www.wealthsimple.com/en-us/learn/what-is-etf","text/html","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","0","0","0.000","3","","28","28","0","1.650","0","0","0","","","","","","","","","0.397","","https://www.wealthsimple.com/en-ca/learn/what-is-etf","HTTP Redirect","","1.1","","https://www.wealthsimple.com/en-us/learn/what-is-etf","2022-05-18 01:50:28"
"https://www.wealthsimple.com/en-ca/magazine/amare-stoudemire","text/html; charset=utf-8","200","OK","Indexable","","Amar'e Stoudemire Was the Highest Paid Center Ever. And He Saved that Money. | Wealthsimple","91","870","He entered the league at 18, but he came in with wisdom, intention, and he got really good notes from Penny Hardaway. A story of lawn mowing and Basquiat-buying.","161","1049","","","Amar'e Stoudemire Was the Highest Paid Center Ever. And He Saved that Money.","76","","0","","","","","","https://www.wealthsimple.com/en-ca/magazine/amare-stoudemire","","","","","","131909","1884","9.187","3","","1","1","0","0.060","38","24","0","","","","","","","","5cfdcbb61a1a6fffa36eca37f6295781","0.534","Tue, 17 May 2022 21:39:02 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/magazine/amare-stoudemire","2022-05-18 01:50:28"
"https://www.wealthsimple.com/en-ca/magazine/nft","text/html; charset=utf-8","200","OK","Indexable","","The Wealthsimple Explainer: NFTs","32","307","NFTs are suddenly trendy, minting overnight millionaires letting people turn LeBron dunks into assets. But they’re actually more revolutionary than you might think. Here’s: what they are, how they work, why they’re important.","225","1412","","","The Wealthsimple Explainer: NFTs","32","","0","","","","","","https://www.wealthsimple.com/en-ca/magazine/nft","","","","","","136487","1726","8.762","3","","14","13","0","0.770","43","29","0","","","","","","","","66dea2722907b701c49ba942e53a7951","0.601","Tue, 17 May 2022 21:39:08 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/magazine/nft","2022-05-18 01:50:28"
"https://www.wealthsimple.com/en-ca/magazine/charles-adler","text/html; charset=utf-8","200","OK","Indexable","","The Co-Founder of Kickstarter on Why He’s “Not Some Rich Tech Dude With a Tesla” | Wealthsimple","95","899","For Charles Adler, career happiness came when he learned to divorce work from the concept of money.","99","657","","","The Co-Founder of Kickstarter on Why He’s “Not Some Rich Tech Dude With a Tesla”","80","","0","","","","","","https://www.wealthsimple.com/en-ca/magazine/charles-adler","","","","","","128819","1273","7.251","3","","1","1","0","0.060","38","24","0","","","","","","","","3bdf082813ed6b7da5fa5ebd521a1fe0","0.241","Tue, 17 May 2022 21:39:02 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/magazine/charles-adler","2022-05-18 01:50:28"
"https://www.wealthsimple.com/en-ca/magazine/wshr","text/html; charset=utf-8","200","OK","Indexable","","There Were No ETFs For Islamic Investors in Canada. So We Built One.","68","644","To make Canada’s first Shariah-compliant ETF, we started with our smart investment strategies and added stringent filters to make sure every company we invest in fits with Muslim values.","186","1188","","","There Were No ETFs For Islamic Investors in Canada. So We Built One","67","","0","","","","","","https://www.wealthsimple.com/en-ca/magazine/wshr","","","","","","110738","1324","9.207","3","","19","19","0","1.120","38","24","0","","","","","","","","415bbe453f3d6300ca3e0c282e2e8f14","0.338","Tue, 17 May 2022 21:38:56 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/magazine/wshr","2022-05-18 01:50:28"
"https://www.wealthsimple.com/en-ca/magazine/swift-biden-putin-sanctions-russia-explainer","text/html; charset=utf-8","200","OK","Indexable","","SWIFT Sanctions: The Banking System That Russia Doesn’t Want to Lose","68","661","A little-known communications tool helps transfer trillions of dollars around the world daily. If Russia loses access, it could spell economic mayhem for the country, if not the world.","184","1122","","","The Global Banking System That Could Cut Off Russia","51","","0","","","","","","https://www.wealthsimple.com/en-ca/magazine/swift-biden-putin-sanctions-russia-explainer","","","","","","135502","1647","8.940","3","","14","14","0","0.830","35","23","0","","","","","","","","8439fa092061b0cd3b1db3c8f67627ce","0.296","Tue, 17 May 2022 21:38:47 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/magazine/swift-biden-putin-sanctions-russia-explainer","2022-05-18 01:50:29"
"https://www.wealthsimple.com/en-ca/magazine/jon-chevreau","text/html; charset=utf-8","200","OK","Indexable","","Jon Chevreau, One of Canada's Favourite Money Gurus, Tells Us How He Retired at 60 Without Ever Being Rich | Wealthsimple","121","1140","He's a columnist, author, and almost pathological saver. And he doesn't want you to call it retirement.","103","639","","","Jon Chevreau, One of Canada's Favourite Money Gurus, Tells Us How He Retired at 60 Without Ever Being Rich","106","","0","","","","","","https://www.wealthsimple.com/en-ca/magazine/jon-chevreau","","","","","","131718","1832","9.318","3","","1","1","0","0.060","44","27","0","","","","","","","","e410cb69f7a534706d1564cada05e1e","0.554","Tue, 17 May 2022 21:38:47 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/magazine/jon-chevreau","2022-05-18 01:50:28"
"https://www.wealthsimple.com/en-ca/magazine/what-we-are-doing","text/html; charset=utf-8","200","OK","Indexable","","We Were Not Living Up To Our Principles. Here's What We Are Doing About It | Wealthsimple","89","833","We believe Black lives matter. We are committed to building a more diverse team, and to supporting our Black communities.","121","783","","","We Were Not Living Up To Our Principles. Here's What We Are Doing About It","74","","0","","","","","","https://www.wealthsimple.com/en-ca/magazine/what-we-are-doing","","","","","","135665","2258","11.384","3","","6","5","0","0.290","38","26","0","","","","","","","","74ea3abe34a8ee2dc148a0c5b711ad91","0.256","Tue, 17 May 2022 21:38:43 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/magazine/what-we-are-doing","2022-05-18 01:50:29"
"https://www.wealthsimple.com/en-ca/learn/what-is-a-bear-market","text/html; charset=utf-8","200","OK","Indexable","","What is a Bear Market? | Wealthsimple","37","347","A bear market is a condition of investor pessimism and declining investment. It’s when securities prices fall 20% or more from their 52-week high.","146","915","","","What is a Bear Market?","22","","0","","","","","","https://www.wealthsimple.com/en-ca/learn/what-is-a-bear-market","","","","","","82046","1866","18.793","3","","7","3","0","0.180","68","40","0","","","","","","","","ca18e2ffe08072a3ebf5516d35d39371","0.579","Tue, 17 May 2022 21:39:26 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/learn/what-is-a-bear-market","2022-05-18 01:50:28"
"https://www.wealthsimple.com/en-ca/learn/future-of-cryptocurrency","text/html; charset=utf-8","200","OK","Indexable","","What’s Next For Crypto? | Wealthsimple","38","356","We can’t predict the future of crypto, and we certainly can’t predict the future price of cryptocurrencies.","107","647","","","What’s Next For Crypto?","23","","0","","","","","","https://www.wealthsimple.com/en-ca/learn/future-of-cryptocurrency","","","","","","90514","2399","21.849","3","","10","3","0","0.180","63","32","0","","","","","","","","be4bb0b51b5a353e0591a5b7eb0ba26d","0.275","Tue, 17 May 2022 21:39:45 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/learn/future-of-cryptocurrency","2022-05-18 01:50:29"
"https://www.wealthsimple.com/en-ca/culture/faq","text/html; charset=utf-8","200","OK","Indexable","","Wealthsimple Culture Manual","27","260","Wealthsimple is democratizing financial access for millions. Here's how they're doing it.","89","548","","","Wealthsimple - culture manual","29","","0","","","","","","https://www.wealthsimple.com/en-ca/culture/faq","","","","","","32883","316","6.399","3","","0","0","0","0.000","4","3","0","","","","","","","","815313856b720b281a4aa8a9d366c37e","0.223","Tue, 17 May 2022 21:39:09 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/culture/faq","2022-05-18 01:50:29"
"https://www.wealthsimple.com/en-ca/magazine/rrsp-tracker","text/html; charset=utf-8","200","OK","Indexable","","Now Your Wealthsimple RRSP Keeps Track of Itself | Wealthsimple","63","598","“I’d put more in my RRSP, but I don’t know how much room I have!” Our new RRSP tracker means you can kiss that excuse goodbye.","126","844","","","Now Your Wealthsimple RRSP Keeps Track of Itself","48","","0","","","","","","https://www.wealthsimple.com/en-ca/magazine/rrsp-tracker","","","","","","128727","1147","6.665","3","","4","3","0","0.180","40","27","0","","","","","","","","a175337b0c55eb73c36c762bd16aac23","0.324","Tue, 17 May 2022 21:38:45 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/magazine/rrsp-tracker","2022-05-18 01:50:29"
